id,season,episode,scene,line_text,speaker,deleted
26379,5,11,31,dwight! legs broken,Jim,False
26380,5,11,31,no right one's falling asleep little bit,Dwight,False
26381,5,11,31,andy right,Jim,False
26382,5,11,31,go away tuna! i'm winning this!,Andy,False
26383,5,11,31,yeah back off fight oh much gonna cost [hits car bike chain] oh! what trust fund take care that! [hits car bike chain],Dwight,False
26384,5,11,31,say i'm sorry hear you,Andy,False
26385,5,11,31,sa- [andy honks horn],Dwight,False
26386,5,11,31,what stupid idiot! [andy honks horn] like like sasquatch! live woods,Andy,False
26387,5,11,31,sasquatches strongest animal planet! fine call sasquatch!,Dwight,False
26388,5,11,31,get it! sleeping whole time sleep twice,Andy,False
26389,5,11,31,what,Dwight,False
26390,5,11,31,what!,Andy,False
26391,5,11,31,sleeping you,Dwight,False
26392,5,11,31,i'm fiance,Andy,False
26393,5,11,31,said sleeping me,Dwight,False
26394,5,11,32,[enters followed dwight makes call] yes hi last name bernard would like cancel wedding cake ordered b-e-r n-a r-d yeah one shaped like sailboat yep that's one,Andy,False
26395,5,11,32,[picks bobblehead throws trash can],Dwight,False
26396,5,11,32,thank you [hangs up],Andy,False
26397,5,11,33,wow day! haha! thought gong get chewed out but hold on! here's attaboy ya! what rollercoaster ride! rollercoaster! goes show leave scranton exciting things happen [sighs] ahh!,Michael,False
26398,5,11,34,[as jim collecting weapons runs couch near reception pulls crossbow jim catches hands over],Dwight,False
26399,5,12,1,what's this,Dwight,False
26400,5,12,1,looks like red wire,Jim,False
26401,5,12,1,hmm before,Dwight,False
26402,5,12,1,well computer dwight computers wires,Jim,False
26403,5,12,1,doesn't,Dwight,False
26404,5,12,1,it,Jim,False
26405,5,12,1,no going different direction wires,Dwight,False
26406,5,12,1,dwight really busy can't talk anymore [dwight follows red cord office past phyllis' stanley's desks],Jim,False
26407,5,12,1,dwight get here!,Phyllis,False
26408,5,12,1,doing,Stanley,False
26409,5,12,2,got 500 feet red wire flea market dunmore high school 20 bucks whole spool crazy deal [behind jim dwight climbs telephone pole] oh he'll fine made there,Jim,False
26410,5,12,3,talking bout wallace [imitating talking bout willis],Michael,False
26411,5,12,3,hi michael you,David,False
26412,5,12,3,hi well you,Michael,False
26413,5,12,3,listen know yet filled regional supervisor job,David,False
26414,5,12,3,oh not,Michael,False
26415,5,12,3,correct wondering could get field work would normally go supervisor [michael makes exaggerated oh-my-gosh face camera] area carbondale marshbrook never done business,David,False
26416,5,12,3,yeah,Michael,False
26417,5,12,3,small company there prince paper can't get report public company talking going market hoping could fact finding me,David,False
26418,5,12,3,okay,Michael,False
26419,5,12,3,i'll fax things we're looking for,David,False
26420,5,12,3,fax send dinosaur,Michael,False
26421,5,12,3,look important michael,David,False
26422,5,12,3,oh well then email me,Michael,False
26423,5,12,4,got taste stanley hudson,Phyllis,False
26424,5,12,4,oh do,Stanley,False
26425,5,12,4,guys talking about,Andy,False
26426,5,12,4,actress whether shes hot,Stanley,False
26427,5,12,4,gal question,Andy,False
26428,5,12,4,hillary swank,Phyllis,False
26429,5,12,4,ah hillary swank,Creed,False
26430,5,12,5,[most office huddles around print hillary swank judging hotness] all,Kevin,False
26431,5,12,5,got mean eyes,Meredith,False
26432,5,12,5,seen bangs,Pam,False
26433,5,12,5,looks like monster,Kevin,False
26434,5,12,5,guys beautiful movie star maybe go work,Jim,False
26435,5,12,5,amazing actress,Meredith,False
26436,5,12,5,question,Kevin,False
26437,5,12,5,hot,Phyllis,False
26438,5,12,5,yeah thank phyllis,Kevin,False
26439,5,12,5,okay okay okay put vote we'll done it,Jim,False
26440,5,12,5,i'm voting,Angela,False
26441,5,12,5,[snaps back] one cares thinks hillary swank hot raise hand [half office raises hand] okay thinks hillary swank hot raise hand [other half office raises hand],Jim,False
26442,5,12,5,[counting votes] five five five,Kevin,False
26443,5,12,5,thank you accounting department,Jim,False
26444,5,12,5,now,Kevin,False
26445,5,12,6,[riding car michael] owner prince family paper beautiful daughter seduce order get secrets,Dwight,False
26446,5,12,6,seduce her,Michael,False
26447,5,12,6,no wanna seduce her,Dwight,False
26448,5,12,6,no seduce her,Michael,False
26449,5,12,6,please michael please,Dwight,False
26450,5,12,6,no got it,Michael,False
26451,5,12,6,fall love her,Dwight,False
26452,5,12,6,yeah did would take precedence would expect support,Michael,False
26453,5,12,6,okay let's go plan again,Dwight,False
26454,5,12,6,alright local business owner [dwight nods along] need buy paper  find everything prices policies,Michael,False
26455,5,12,6,fictitious name,Dwight,False
26456,5,12,6,michael scarn,Michael,False
26457,5,12,6,paper salesman looking new job find everything expenses salaries,Dwight,False
26458,5,12,6,okay,Michael,False
26459,5,12,6,meet denny's,Dwight,False
26460,5,12,6,[interrupting] no,Michael,False
26461,5,12,6,and compare notes,Dwight,False
26462,5,12,6,no no never said denny's ihop,Michael,False
26463,5,12,6,no! [arguing other],Dwight,False
26464,5,12,6,know feel ihop,Dwight,False
26465,5,12,6,oh start,Michael,False
26466,5,12,6,socialist,Dwight,False
26467,5,12,6,know what want get debate again enjoy ihop,Michael,False
26468,5,12,6,i'll cup coffee,Dwight,False
26469,5,12,6,pancakes like it,Michael,False
26470,5,12,7,store three employees,Dwight,False
26471,5,12,7,what,Michael,False
26472,5,12,7,means expanding,Dwight,False
26473,5,12,7,maybe shrinking,Michael,False
26474,5,12,7,no,Dwight,False
26475,5,12,7,could shrinking,Michael,False
26476,5,12,7,sign centered perfectly store sign sign moved,Dwight,False
26477,5,12,7,ah ha [popping something mouth] yup,Michael,False
26478,5,12,7,[spying binoculars] lunch time sign anyone coming out means taking new customers lunch,Dwight,False
26479,5,12,7,mm hmm ,Michael,False
26480,5,12,7,means they're acquiring new business growth,Dwight,False
26481,5,12,7,clouds clouds sky means gonna rain bad business,Michael,False
26482,5,12,7,oh would cumulous cirrostratus,Dwight,False
26483,5,12,7,argh all,Michael,False
26484,5,12,7,get clouds right,Dwight,False
26485,5,12,7,shut up,Michael,False
26486,5,12,7,go now going go exactly ten minutes never met other complete strangers also going need signal bolt danger lick ur lips try it [michael licks lips] no like this [dwight starts michael follows passionately licking lips] good,Dwight,False
26487,5,12,7,ready this,Michael,False
26488,5,12,7,yeah,Dwight,False
26489,5,12,7,good come sharks [they imitate jaws theme sounds dwight makes shark fin forehead],Michael,False
26490,5,12,8,nature something called food chain shark eats little shark little shark eats littler shark on get single cell shark replace sharks paper companies need know business,Michael,False
26491,5,12,9,hello,Michael,False
26492,5,12,9,hello hi,Entire Prince family,False
26493,5,12,9,name michael scarn local business owner would like find company,Michael,False
26494,5,12,9,oh please come,Prince Grandfather,False
26495,5,12,9,thank you,Michael,False
26496,5,12,9,kind business in,Prince Grandfather,False
26497,5,12,9,law firm,Michael,False
26498,5,12,9,assume primary paper needs stationary general office,Prince Grandfather,False
26499,5,12,9,know honest you something used live paper supplier lot big clients feel like priority guess question [reaches paper pocket questions it] would [reading sheet] many clients have,Michael,False
26500,5,12,9,80,Prince Grandfather,False
26501,5,12,9,really many seem like big operation,Michael,False
26502,5,12,9,me wife son,Prince Grandfather,False
26503,5,12,9,ah set shop,Michael,False
26504,5,12,9,opened place came back vietnam,Prince Grandfather,False
26505,5,12,9,oh vietnam hear lovely ,Michael,False
26506,5,12,9,[muted] mmhmm [shrugs],Prince Grandfather,False
26507,5,12,10,side three minutes prepare opening arguments topic hillary swank attractive,Andy,False
26508,5,12,10,hot!,Entire office,False
26509,5,12,10,debate whether hot,Kevin,False
26510,5,12,10,difference make attractive beautiful hot we're talking thing here,Stanley,False
26511,5,12,10,huge difference painting beautiful want bang painting,Kevin,False
26512,5,12,10,okay tmi,Andy,False
26513,5,12,11,so even specialty paper say 94 brightness double-bonded would put truck conventional stock,Michael,False
26514,5,12,11,sure know lot paper lawyer,Prince Grandfather,False
26515,5,12,11,well is because genius,Michael,False
26516,5,12,11,oh really,Prince Grandfather,False
26517,5,12,11,yes well things things stupid like watch this cup [picks tape dispenser makes drinking motion] cup [picks stapler makes drinking motion] drink of [glug noise laugh] laughter job tears game law profession,Michael,False
26518,5,12,11,hello would like apply job,Dwight,False
26519,5,12,11,hi i'm afraid we're hiring right now,Prince Grandfather,False
26520,5,12,11,get rid guy [points prince son],Dwight,False
26521,5,12,11,that's son,Prince Grandfather,False
26522,5,12,11,i'm son now visit holidays dwight schrute i'm paper salesman second tier paper company called dunder mifflin  i'm top salesman i'm looking new challenge would say guys what 40 high full volume clients,Dwight,False
26523,5,12,11,try 80,Michael,False
26524,5,12,11,pshaw that's nothing i've 90 clients myself better look out someone might run business,Dwight,False
26525,5,12,11,sure hope not,Prince Grandfather,False
26526,5,12,11,too [smirking],Dwight,False
26527,5,12,12,think us tendency view celebrities sort mythical figures know really see real therefore judge real people,Jim,False
26528,5,12,12,serious jim show us picture,Kevin,False
26529,5,12,12,kevin c'mon,Oscar,False
26530,5,12,12,yeah shut kevin,Kelly,False
26531,5,12,12,he's making fancy uh gut thing,Kevin,False
26532,5,12,12,kevin know what close eyes imagine hilary swank comes office real walks [in seductive voice] says kevin malone read online profile nothing would rather make right now tell something hot [kevin gets join 'hot' team great joy] end debate,Jim,False
26533,5,12,12,[kevin sits down gets right back heads back 'not hot' team] no hot would her respect game,Kevin,False
26534,5,12,12,oh god,Angela,False
26535,5,12,12,[fingers opened inch] close,Jim ,False
26536,5,12,13,grandfather considering leaving dunder mifflin,Prince,False
26537,5,12,13,boss insensitivity might border cruel man listen needs underlings [michael takes offense charges over],Dwight,False
26538,5,12,13,hey hey interview going,Michael,False
26539,5,12,13,going well,Dwight,False
26540,5,12,13,blow it hey linda get picture you,Michael,False
26541,5,12,13,want picture me,Linda,False
26542,5,12,13,would could stand here would great [positioning towards sign prince family paper customers] little something remember trip by little left [positions linda get better picture],Michael,False
26543,5,12,13,get copy that,Linda,False
26544,5,12,13,grandma can't this,Prince Granddaughter,False
26545,5,12,13,what's going on  little homework here lets see help huh math that's hard ok 4 these ignore parenthesis right,Michael,False
26546,5,12,13,right,Prince Granddaughter,False
26547,5,12,13,little 2 small it's weird don't go x x means times 4 times x 2 double 4,Michael,False
26548,5,12,13,8,Prince Granddaughter,False
26549,5,12,13,excellent! way go! nice! [michael granddaughter prince exchange high fives],Michael,False
26550,5,12,13,put that [granddaughter prince erases corrects answer],Prince Grandmother,False
26551,5,12,14,ladies gentlemen even though penis fake expecting second plot twist found hilary swank boy,Kevin,False
26552,5,12,14,[disapprovingly] kevin!,Pam,False
26553,5,12,14,ok going dignify discussion getting involved even get discussion hot temperature people kevin deserves lose said so yes hot hot heck female boris becker,Angela,False
26554,5,12,14,oh! [the 'yes hot team' claps],Jim,False
26555,5,12,15,oh well thank much help going incredibly hard decision,Michael,False
26556,5,12,15,wait let get something you some references list references top clients call them trust hear good things,Prince Grandfather,False
26557,5,12,15,i okay okay okay [in disbelief] alright thank you [heads towards dwight makes make lips signal],Michael,False
26558,5,12,15,[both making make lips other] excuse sir took bus wondering could catch ride home car,Dwight,False
26559,5,12,15,course thank much thanks time,Michael,False
26560,5,12,15,thank much,Dwight,False
26561,5,12,15,cannot wait contact clients,Michael,False
26562,5,12,15,thank time look forward getting calls [hurrying door],Dwight,False
26563,5,12,15,bye bye now long,Prince Grandfather,False
26564,5,12,15,oh god oh god oh god [running door],Dwight and Michael,False
26565,5,12,15,haha struck mother load!,Michael,False
26566,5,12,15,cmon,Dwight,False
26567,5,12,15,wallace going freak,Michael,False
26568,5,12,15,top clients can't believe it,Dwight,False
26569,5,12,15,he's going absolutely freak,Michael,False
26570,5,12,15,someone's looking window go go peel out go [car hits front divider screeching],Dwight,False
26571,5,12,15,oh shoot,Michael,False
26572,5,12,15,drove that go back [car hits divider screeching],Dwight,False
26573,5,12,15,oh god that,Michael,False
26574,5,12,15,that's good,Dwight,False
26575,5,12,16,no no no shes hot okay saying hillary swank hot saying hot obviously hot hillary swank! [kelly runs away tears],Kelly,False
26576,5,12,17,oh god,Dwight,False
26577,5,12,17,aw alright,Michael,False
26578,5,12,17,oh man,Dwight,False
26579,5,12,17,aw car,Michael,False
26580,5,12,17,good,Dwight,False
26581,5,12,17,everyone okay,Prince Grandfather,False
26582,5,12,17,sounded bad,Prince Grandmother,False
26583,5,12,17,yeah,Dwight,False
26584,5,12,17,no fine done enough already,Michael,False
26585,5,12,17,done possibly know,Dwight,False
26586,5,12,17,just shut up know going call tow truck so,Michael,False
26587,5,12,17,tow truck going charge one hundred bucks take mile  let take look,Prince Grandfather,False
26588,5,12,17,no no really necessary,Michael,False
26589,5,12,17,drove divider backed caused the,Dwight,False
26590,5,12,17,i'll right back i'm going grab tool box,Prince Grandfather,False
26591,5,12,18,ladies prepared let kevins world decide anything us anything all even give full internet access,Pam,False
